;Datum;Global;Direkt;Diffus;Reflekt
249;2016-01-11 09:00:00;5.257834230632086;0.0;5.183403899401219;0.07443033123086738
250;2016-01-11 10:00:00;28.918088268476474;0.0;28.508721446706705;0.40936682176977063
251;2016-01-11 11:00:00;31.54700538379252;0.0;31.100423396407315;0.4465819873852044
252;2016-01-11 12:00:00;28.918088268476474;0.0;28.508721446706705;0.40936682176977063
253;2016-01-11 13:00:00;122.11940876508254;27.358335214938023;93.38411242237346;1.3769611277710467
254;2016-01-11 14:00:00;81.49643057479733;0.0;80.34276044071889;1.1536701340784445
255;2016-01-11 15:00:00;47.32050807568878;0.0;46.65063509461097;0.6698729810778065
256;2016-01-11 16:00:00;10.515668461264172;-0.0;10.366807798802437;0.14886066246173477
257;2016-01-11 17:00:00;0.0;0.0;0.0;0.0
258;2016-01-11 18:00:00;0.0;0.0;0.0;0.0
259;2016-01-11 19:00:00;0.0;0.0;0.0;0.0
260;2016-01-11 20:00:00;0.0;0.0;0.0;0.0
261;2016-01-11 21:00:00;0.0;0.0;0.0;0.0
262;2016-01-11 22:00:00;0.0;0.0;0.0;0.0
263;2016-01-11 23:00:00;0.0;0.0;0.0;0.0
264;2016-01-12 00:00:00;0.0;0.0;0.0;0.0
265;2016-01-12 01:00:00;0.0;0.0;0.0;0.0
266;2016-01-12 02:00:00;0.0;0.0;0.0;0.0
267;2016-01-12 03:00:00;0.0;0.0;0.0;0.0
268;2016-01-12 04:00:00;0.0;0.0;0.0;0.0
269;2016-01-12 05:00:00;0.0;0.0;0.0;0.0
270;2016-01-12 06:00:00;0.0;0.0;0.0;0.0
271;2016-01-12 07:00:00;0.0;-0.0;0.0;0.0
272;2016-01-12 08:00:00;0.0;0.0;0.0;0.0
273;2016-01-12 09:00:00;2.628917115316043;0.0;2.5917019497006093;0.03721516561543369
274;2016-01-12 10:00:00;10.515668461264172;0.0;10.366807798802437;0.14886066246173477
275;2016-01-12 11:00:00;21.031336922528343;0.0;20.733615597604874;0.29772132492346953
276;2016-01-12 12:00:00;28.918088268476474;0.0;28.508721446706705;0.40936682176977063
277;2016-01-12 13:00:00;49.94942519100482;0.0;49.24233704431158;0.7070881466932403
278;2016-01-12 14:00:00;49.94942519100482;0.0;49.24233704431158;0.7070881466932403
279;2016-01-12 15:00:00;49.48308761436605;27.777777777777786;21.370373346049362;0.33493649053890323
280;2016-01-12 16:00:00;15.77350269189626;-0.0;15.550211698203658;0.2232909936926022
281;2016-01-12 17:00:00;0.0;0.0;0.0;0.0
282;2016-01-12 18:00:00;0.0;0.0;0.0;0.0
283;2016-01-12 19:00:00;0.0;0.0;0.0;0.0
284;2016-01-12 20:00:00;0.0;0.0;0.0;0.0
285;2016-01-12 21:00:00;0.0;0.0;0.0;0.0
286;2016-01-12 22:00:00;0.0;0.0;0.0;0.0
287;2016-01-12 23:00:00;0.0;0.0;0.0;0.0
288;2016-01-13 00:00:00;0.0;0.0;0.0;0.0
289;2016-01-13 01:00:00;0.0;0.0;0.0;0.0
290;2016-01-13 02:00:00;0.0;0.0;0.0;0.0
291;2016-01-13 03:00:00;0.0;0.0;0.0;0.0
292;2016-01-13 04:00:00;0.0;0.0;0.0;0.0
293;2016-01-13 05:00:00;0.0;0.0;0.0;0.0
294;2016-01-13 06:00:00;0.0;0.0;0.0;0.0
295;2016-01-13 07:00:00;0.0;-0.0;0.0;0.0
296;2016-01-13 08:00:00;0.0;0.0;0.0;0.0
297;2016-01-13 09:00:00;5.257834230632086;0.0;5.183403899401219;0.07443033123086738
298;2016-01-13 10:00:00;18.402419807212304;0.0;18.141913647904268;0.2605061593080359
299;2016-01-13 11:00:00;55.20725942163691;0.0;54.4257409437128;0.7815184779241077
300;2016-01-13 12:00:00;42.062673845056686;0.0;41.46723119520975;0.5954426498469391
301;2016-01-13 13:00:00;47.32050807568878;0.0;46.65063509461097;0.6698729810778065
302;2016-01-13 14:00:00;36.80483961442461;0.0;36.283827295808535;0.5210123186160718
303;2016-01-13 15:00:00;18.402419807212304;0.0;18.141913647904268;0.2605061593080359
304;2016-01-13 16:00:00;5.257834230632086;-0.0;5.183403899401219;0.07443033123086738
305;2016-01-13 17:00:00;0.0;0.0;0.0;0.0
306;2016-01-13 18:00:00;0.0;0.0;0.0;0.0
307;2016-01-13 19:00:00;0.0;0.0;0.0;0.0
308;2016-01-13 20:00:00;0.0;0.0;0.0;0.0
309;2016-01-13 21:00:00;0.0;0.0;0.0;0.0
310;2016-01-13 22:00:00;0.0;0.0;0.0;0.0
311;2016-01-13 23:00:00;0.0;0.0;0.0;0.0
312;2016-01-14 00:00:00;0.0;0.0;0.0;0.0
313;2016-01-14 01:00:00;0.0;0.0;0.0;0.0
314;2016-01-14 02:00:00;0.0;0.0;0.0;0.0
315;2016-01-14 03:00:00;0.0;0.0;0.0;0.0
316;2016-01-14 04:00:00;0.0;0.0;0.0;0.0
317;2016-01-14 05:00:00;0.0;0.0;0.0;0.0
318;2016-01-14 06:00:00;0.0;0.0;0.0;0.0
319;2016-01-14 07:00:00;0.0;-0.0;0.0;0.0
320;2016-01-14 08:00:00;0.0;0.0;0.0;0.0
321;2016-01-14 09:00:00;18.402419807212304;0.0;18.141913647904268;0.2605061593080359
322;2016-01-14 10:00:00;44.691590960372736;0.0;44.05893314491036;0.6326578154623728
323;2016-01-14 11:00:00;52.57834230632086;0.0;51.83403899401219;0.744303312308674
324;2016-01-14 12:00:00;65.72292788290108;0.0;64.79254874251524;0.9303791403858424
325;2016-01-14 13:00:00;99.89885038200964;0.0;98.48467408862317;1.4141762933864805
326;2016-01-14 14:00:00;65.72292788290108;0.0;64.79254874251524;0.9303791403858424
327;2016-01-14 15:00:00;26.28917115316043;0.0;25.917019497006095;0.372151656154337
328;2016-01-14 16:00:00;5.257834230632086;-0.0;5.183403899401219;0.07443033123086738
329;2016-01-14 17:00:00;0.0;0.0;0.0;0.0
330;2016-01-14 18:00:00;0.0;0.0;0.0;0.0
331;2016-01-14 19:00:00;0.0;0.0;0.0;0.0
332;2016-01-14 20:00:00;0.0;0.0;0.0;0.0
333;2016-01-14 21:00:00;0.0;0.0;0.0;0.0
334;2016-01-14 22:00:00;0.0;0.0;0.0;0.0
335;2016-01-14 23:00:00;0.0;0.0;0.0;0.0
336;2016-01-15 00:00:00;0.0;0.0;0.0;0.0
337;2016-01-15 01:00:00;0.0;0.0;0.0;0.0
338;2016-01-15 02:00:00;0.0;0.0;0.0;0.0
339;2016-01-15 03:00:00;0.0;0.0;0.0;0.0
340;2016-01-15 04:00:00;0.0;0.0;0.0;0.0
341;2016-01-15 05:00:00;0.0;0.0;0.0;0.0
342;2016-01-15 06:00:00;0.0;0.0;0.0;0.0
343;2016-01-15 07:00:00;0.0;-0.0;0.0;0.0
344;2016-01-15 08:00:00;0.0;0.0;0.0;0.0
345;2016-01-15 09:00:00;2.628917115316043;0.0;2.5917019497006093;0.03721516561543369
346;2016-01-15 10:00:00;7.88675134594813;0.0;7.775105849101829;0.1116454968463011
347;2016-01-15 11:00:00;39.43375672974066;0.0;38.87552924550915;0.5582274842315055
348;2016-01-15 12:00:00;89.38318192074547;0.0;88.11786628982073;1.2653156309247455
349;2016-01-15 13:00:00;123.64400468317828;26.109629565250074;96.12019882454173;1.4141762933864805
350;2016-01-15 14:00:00;70.98076211353316;0.0;69.97595264191645;1.0048094716167097
351;2016-01-15 15:00:00;23.66025403784439;0.0;23.325317547305485;0.33493649053890323
352;2016-01-15 16:00:00;2.7604585584354204;0.0;2.6860282272045533;0.07443033123086738
353;2016-01-15 17:00:00;0.0;0.0;0.0;0.0
354;2016-01-15 18:00:00;0.0;0.0;0.0;0.0
355;2016-01-15 19:00:00;0.0;0.0;0.0;0.0
356;2016-01-15 20:00:00;0.0;0.0;0.0;0.0
357;2016-01-15 21:00:00;0.0;0.0;0.0;0.0
358;2016-01-15 22:00:00;0.0;0.0;0.0;0.0
359;2016-01-15 23:00:00;0.0;0.0;0.0;0.0
360;2016-01-16 00:00:00;0.0;0.0;0.0;0.0
361;2016-01-16 01:00:00;0.0;0.0;0.0;0.0
362;2016-01-16 02:00:00;0.0;0.0;0.0;0.0
363;2016-01-16 03:00:00;0.0;0.0;0.0;0.0
364;2016-01-16 04:00:00;0.0;0.0;0.0;0.0
365;2016-01-16 05:00:00;0.0;0.0;0.0;0.0
366;2016-01-16 06:00:00;0.0;0.0;0.0;0.0
367;2016-01-16 07:00:00;0.0;-0.0;0.0;0.0
368;2016-01-16 08:00:00;0.0;0.0;0.0;0.0
369;2016-01-16 09:00:00;22.59479868541956;10.996983599468594;11.411739257873794;0.1860758280771685
370;2016-01-16 10:00:00;42.062673845056686;0.0;41.46723119520975;0.5954426498469391
371;2016-01-16 11:00:00;39.43375672974066;0.0;38.87552924550915;0.5582274842315055
372;2016-01-16 12:00:00;42.062673845056686;0.0;41.46723119520975;0.5954426498469391
373;2016-01-16 13:00:00;65.72292788290108;0.0;64.79254874251524;0.9303791403858424
374;2016-01-16 14:00:00;70.98076211353316;0.0;69.97595264191645;1.0048094716167097
375;2016-01-16 15:00:00;44.20972393735251;27.761161447958905;16.188056330085566;0.2605061593080359
376;2016-01-16 16:00:00;7.88675134594813;-0.0;7.775105849101829;0.1116454968463011
377;2016-01-16 17:00:00;0.0;0.0;0.0;0.0
378;2016-01-16 18:00:00;0.0;0.0;0.0;0.0
379;2016-01-16 19:00:00;0.0;0.0;0.0;0.0
380;2016-01-16 20:00:00;0.0;0.0;0.0;0.0
381;2016-01-16 21:00:00;0.0;0.0;0.0;0.0
382;2016-01-16 22:00:00;0.0;0.0;0.0;0.0
383;2016-01-16 23:00:00;0.0;0.0;0.0;0.0
384;2016-01-17 00:00:00;0.0;0.0;0.0;0.0
385;2016-01-17 01:00:00;0.0;0.0;0.0;0.0
386;2016-01-17 02:00:00;0.0;0.0;0.0;0.0
387;2016-01-17 03:00:00;0.0;0.0;0.0;0.0
