;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_SLK_1;Q_HT_EC;Q_HT_TES;Q_zu_ST-TES_1;Status_zu_ST-TES_1;Q_demand;Q_zu_LT-HP_1;Q_LT_TES;Q_Sol_LT;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_ST-TES_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_zu_ST-TES_1;Status_zu_ST-TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_spot_market;P_GuD_1;P_source;Q_HT_node;Q_LT_node;Q_zu_TES_1;Status_zu_TES_1;Q_Sol_EC;Q_Sol_node_LT;Q_Sol_zu
2016-11-20 22:00:00;0.0;0.0;0.0;17.1961756887;106.506145973;0.0;-0.0;42.2976783383;0.0;0.0;0.0;-0.0;166.0;85.0;0.0;0.0;85.0;1.0;164.781592318;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;21.506145973;0.0;0.0;33.699082363;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-20 23:00:00;0.0;0.0;0.0;17.1961756887;106.506145973;0.0;-0.0;42.2976783383;0.0;0.0;0.0;-0.0;166.0;85.0;0.0;0.0;85.0;1.0;164.765114159;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;21.506145973;0.0;0.0;33.699082363;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 00:00:00;0.0;0.0;0.0;16.9229889037;72.0770110963;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;164.0;57.2398994847;0.0;0.0;57.2398994847;1.0;164.748637647;0.0;-0.0;0.0;-0.0;0.0;0.0;12.26684169;1.0;14.8371116116;0.0;0.0;27.1039533016;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 01:00:00;0.0;0.0;0.0;16.9229889037;72.0770110963;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;164.0;57.2398994847;0.0;0.0;57.2398994847;1.0;164.732162784;0.0;-0.0;0.0;-0.0;0.0;0.0;12.26684169;1.0;14.8371116116;0.0;0.0;27.1039533016;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 02:00:00;0.0;0.0;0.0;16.6485190865;72.3514809135;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;164.0;57.1712864176;0.0;0.0;57.1712864176;1.0;164.715689567;0.0;-0.0;0.0;-0.0;0.0;0.0;12.33920125;1.0;15.180194496;0.0;0.0;27.519395746;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 03:00:00;0.0;0.0;0.0;16.6485190865;71.3514809135;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;163.0;56.3810982183;0.0;0.0;56.3810982183;1.0;164.699217998;0.0;-0.0;0.0;-0.0;0.0;0.0;12.33920125;1.0;14.9703826952;0.0;0.0;27.3095839452;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 04:00:00;0.0;0.0;0.0;16.0956502021;86.9043497979;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;178.0;67.9585350895;0.0;0.0;67.9585350895;1.0;164.682748076;0.0;-0.0;0.0;-0.0;0.0;0.0;12.49824752;1.0;18.9458147084;0.0;0.0;31.4440622284;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 05:00:00;0.0;0.0;0.0;15.2561239383;109.743876062;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;200.00000000000003;84.4031073998;0.0;0.0;84.4031073998;1.0;164.666279802;0.0;-0.0;0.0;-0.0;0.0;0.0;12.74490215;1.0;25.3407686619;0.0;0.0;38.0856708119;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 06:00:00;74.650654079;0.0;75.071890416;0.0;57.277455505;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;207.0;44.3024381731;0.0;0.0;44.3024381731;1.0;164.649813174;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;12.9750173319;223.656808242;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 07:00:00;74.650654079;0.0;75.071890416;0.0;65.277455505;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;215.0;50.4902044113;0.0;0.0;50.4902044113;1.0;164.633348192;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;14.7872510936;221.84457448;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 08:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;40.277455505;0.0;0.0;0.0;-0.0;200.00000000000003;0.0;0.0;0.0;0.0;-0.0;154.616884858;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 09:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;33.277455505;1.42108547152e-14;0.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;-0.0;144.601423169;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 10:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;31.277455505;1.42108547152e-14;0.0;0.0;-0.0;191.0;0.0;0.0;0.0;0.0;-0.0;134.586963027;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 11:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;30.277455505;1.42108547152e-14;0.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;-0.0;124.57350433;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 12:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;19.277455505;1.42108547152e-14;0.0;0.0;-0.0;179.0;0.0;0.0;0.0;0.0;-0.0;114.56104698;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 13:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;22.277455505;1.42108547152e-14;0.0;0.0;-0.0;182.0;0.0;0.0;0.0;0.0;-0.0;104.549590875;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 14:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;27.277455505;1.42108547152e-14;0.0;0.0;-0.0;187.0;0.0;0.0;0.0;0.0;-0.0;94.5391359162;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 15:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;35.277455505;1.42108547152e-14;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;-0.0;84.5296820026;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 16:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;26.277455505;1.42108547152e-14;0.0;0.0;-0.0;186.0;0.0;0.0;0.0;0.0;-0.0;74.5212290344;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 17:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;26.277455505;1.42108547152e-14;0.0;0.0;-0.0;186.0;0.0;0.0;0.0;0.0;-0.0;64.5137769115;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 18:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;35.277455505;1.42108547152e-14;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;-0.0;54.5073255338;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 19:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;9.27745550496;1.42108547152e-14;0.0;1.0;1.0;158.0;0.0;0.0;0.0;0.0;-0.0;55.5018748013;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 20:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;9.27745550496;1.42108547152e-14;0.0;1.0;1.0;158.0;0.0;0.0;0.0;0.0;-0.0;56.4963246138;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 21:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;12.277455505;1.42108547152e-14;0.0;1.0;1.0;161.0;0.0;0.0;0.0;0.0;-0.0;57.4906749813;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 22:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;13.277455505;1.42108547152e-14;0.0;1.0;1.0;162.0;0.0;0.0;0.0;0.0;-0.0;58.4849259139;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-21 23:00:00;0.0;2.06838908856;0.0;72.9316109114;0.0;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;150.0;0.0;0.0;0.0;0.0;-0.0;58.4790774213;0.0;-0.0;0.0;-0.0;0.0;2.08928190764;34.9153716;1.0;0.0;0.0;0.0;37.0046535076;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 00:00:00;0.0;0.068389088564;0.0;72.9316109114;0.0;0.0;-0.0;75.0;0.0;0.0;1.0;1.0;147.0;0.0;0.0;0.0;0.0;-0.0;59.4732295135;0.0;-0.0;1.0;1.0;0.0;0.0690798874384;34.9153716;1.0;0.0;0.0;0.0;34.9844514874;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 01:00:00;0.0;0.0;75.071890416;71.628732062;0.0;0.0;-0.0;0.0;1.42108547152e-14;0.0;2.70062247797;1.0;144.0;0.0;0.0;0.0;0.0;-0.0;62.1679046685;0.0;-0.0;2.70062247797;1.0;0.0;0.0;35.58189366;1.0;0.0;97.7691401251;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 02:00:00;0.0;0.0;0.0;57.0;0.0;0.0;-0.0;75.0;2.84217094304e-14;0.0;1.0;1.0;131.0;0.0;0.0;0.0;0.0;-0.0;63.1616878781;0.0;-0.0;1.0;1.0;0.0;0.0;28.3557261089;1.0;0.0;0.0;0.0;28.3557261089;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 03:00:00;0.0;3.64595628551;0.0;73.3540437145;0.0;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;152.0;0.0;0.0;0.0;0.0;-0.0;63.1553717093;0.0;-0.0;0.0;-0.0;0.0;3.68278412677;34.69573394;1.0;0.0;0.0;0.0;38.3785180668;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 04:00:00;0.0;6.06838908856;0.0;72.9316109114;0.0;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;154.0;0.0;0.0;0.0;0.0;-0.0;63.1490561721;0.0;-0.0;0.0;-0.0;0.0;6.12968594804;34.9153716;1.0;0.0;0.0;0.0;41.045057548;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 05:00:00;0.0;0.0;75.071890416;73.7719359605;0.0;0.0;-0.0;7.15617362349;0.0;0.0;1.0;1.0;155.0;0.0;0.0;0.0;0.0;-0.0;64.1427412665;0.0;-0.0;1.0;1.0;0.0;0.0;34.47740138;1.0;0.0;98.8736324051;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 06:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;30.277455505;1.42108547152e-14;0.0;1.0;1.0;179.0;0.0;0.0;0.0;0.0;-0.0;65.1363269924;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 07:00:00;74.650654079;0.0;75.071890416;0.0;0.0;10.0;1.0;30.277455505;1.42108547152e-14;0.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;-0.0;55.1298133597;10.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 08:00:00;74.650654079;0.0;75.071890416;0.0;0.0;6.90331468788;1.0;38.3741408171;7.1054273576e-15;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;-0.0;48.2209856905;6.90331468788;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 09:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;32.277455505;1.42108547152e-14;0.0;0.0;-0.0;182.0;0.0;0.0;0.0;0.0;-0.0;48.2161635919;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 10:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;23.277455505;1.42108547152e-14;0.0;1.0;1.0;172.0;0.0;0.0;0.0;0.0;-0.0;49.2113419755;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 11:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;16.277455505;1.42108547152e-14;0.0;0.0;-0.0;166.0;0.0;0.0;0.0;0.0;-0.0;49.2064208413;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 12:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.0;1.42108547152e-14;0.0;5.72254449504;1.0;144.0;0.0;0.0;0.0;0.0;-0.0;54.9240446943;0.0;-0.0;5.72254449504;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 13:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;55.9185522898;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 14:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;0.277455505064;1.00001784631e-10;0.0;0.0;-0.0;151.0;0.0;0.0;0.0;0.0;-0.0;54.9129604347;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 15:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;22.277455505;1.42108547152e-14;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;-0.0;53.9074691386;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 16:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;38.277455505;1.42108547152e-14;0.0;0.0;-0.0;189.0;0.0;0.0;0.0;0.0;-0.0;52.9020783917;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 17:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;31.277455505;1.42108547152e-14;0.0;0.0;-0.0;182.0;0.0;0.0;0.0;0.0;-0.0;51.8967881839;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 18:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;20.277455505;1.42108547152e-14;0.0;0.0;-0.0;171.0;0.0;0.0;0.0;0.0;-0.0;50.8915985051;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 19:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;32.277455505;1.42108547152e-14;0.0;0.0;-0.0;183.0;0.0;0.0;0.0;0.0;-0.0;49.8865093452;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 20:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;35.277455505;1.42108547152e-14;0.0;0.0;-0.0;186.0;0.0;0.0;0.0;0.0;-0.0;48.8815206943;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 21:00:00;74.650654079;0.0;75.071890416;0.0;35.277455505;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;185.0;27.8758290403;0.0;0.0;27.8758290403;1.0;48.8766325422;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;7.40162646468;229.230199109;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 22:00:00;74.650654079;0.0;75.071890416;0.0;24.277455505;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;174.0;19.085868452;0.0;0.0;19.085868452;1.0;48.871744879;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;5.19158705294;231.440238521;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-22 23:00:00;74.650654079;0.0;75.071890416;0.0;14.277455505;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;164.0;10.9806729416;0.0;0.0;10.9806729416;1.0;48.8668577045;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;3.29678256333;233.335043011;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 00:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;13.277455505;1.42108547152e-14;0.0;1.0;1.0;162.0;0.0;0.0;0.0;0.0;-0.0;49.8619710187;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 01:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;50.8569848216;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 02:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;1.27745550496;1.42108547152e-14;0.0;1.0;1.0;150.0;0.0;0.0;0.0;0.0;-0.0;51.8518991231;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 03:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;52.8467139332;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 04:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;53.8414292618;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 05:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;54.8360451189;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 06:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;0.0;-0.0;150.0;0.0;0.0;0.0;0.0;-0.0;54.8305615144;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 07:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;21.277455505;1.42108547152e-14;0.0;0.0;-0.0;172.0;0.0;0.0;0.0;0.0;-0.0;53.8250784582;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 08:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;30.277455505;1.42108547152e-14;0.0;0.0;-0.0;181.0;0.0;0.0;0.0;0.0;-0.0;52.8196959504;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 09:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;63.277455505;1.42108547152e-14;0.0;0.0;-0.0;213.0;0.0;0.0;0.0;0.0;-0.0;52.8144139808;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 10:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;60.277455505;1.42108547152e-14;0.0;0.0;-0.0;210.0;0.0;0.0;0.0;0.0;-0.0;52.8091325394;0.0;-0.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 11:00:00;74.650654079;0.0;75.071890416;0.0;10.7647639977;1.0;1.0;19.5126915072;2.84217094304e-14;0.0;0.0;-0.0;181.0;8.372661;0.0;8.372661;0.0;-0.0;51.8038516261;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;2.39210299773;234.239722576;133.351033785;0.0;0.0;0.0;0.0;-0.0;3.5527136788e-15;8.372661;8.372661
2016-11-23 12:00:00;74.650654079;0.0;75.071890416;0.0;0.0;0.0;-0.0;0.277455504964;1.42108547152e-14;0.0;1.0;1.0;149.0;0.0;0.0;0.0;0.0;-0.0;52.798671241;0.0;-0.0;1.0;1.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 13:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;12.277455505;1.42108547152e-14;0.0;0.0;-0.0;163.0;0.0;0.0;0.0;0.0;-0.0;51.7933913738;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 14:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;1.27745550506;1.00001784631e-10;0.0;0.0;-0.0;152.0;0.0;0.0;0.0;0.0;-0.0;50.7882120348;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 15:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;23.277455505;1.42108547152e-14;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;-0.0;49.7831332136;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 16:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;23.277455505;1.42108547152e-14;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;-0.0;48.7781549003;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 17:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;3.27745550506;1.00001784631e-10;0.0;0.0;-0.0;154.0;0.0;0.0;0.0;0.0;-0.0;47.7732770849;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 18:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;47.277455505;1.42108547152e-14;0.0;0.0;-0.0;198.0;0.0;0.0;0.0;0.0;-0.0;46.7684997572;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-11-23 19:00:00;74.650654079;0.0;75.071890416;0.0;0.0;1.0;1.0;25.277455505;1.42108547152e-14;0.0;0.0;-0.0;176.0;0.0;0.0;0.0;0.0;-0.0;45.7638229072;1.0;1.0;0.0;-0.0;103.280791789;0.0;0.0;-0.0;0.0;236.631825574;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
