;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_LT-HP_2;Q_SLK_1;Q_EC;Q_zu_TES_1;Status_zu_TES_1;Q_demand;Q_zu_LT-HP_1;Q_zu_LT-HP_2;Q_Sol;Q_ab_TES_1;Status_ab_TES_1;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_TES_1;Q_zu_TES_1;Status_zu_TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_zu_LT-HP_2;P_spot_market;P_GuD_1;P_source
2016-09-24 19:00:00;74.6506540790437;0.0;65.3493459209563;0.0;0.0;0.0;0.0;0.0;85.0;1.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78193.3202861627;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.30087484637818;135.02008305762374;0.0
2016-09-24 20:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;18.07189041599196;1.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78203.57284455009;18.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-24 21:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;14.071890415991959;1.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78209.82437768162;14.071890415991959;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-24 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78202.00339524385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-24 23:00:00;0.0;0.0;0.0;0.0;0.0;10.239455973745658;46.760544026254344;1.7763568394002505e-15;0.0;0.0;57.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78185.68319490433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7394559737456585;0.0;0.0;1.7394559737456585
2016-09-25 00:00:00;0.0;0.0;0.0;0.0;10.239455973745658;0.0;44.760544026254344;1.7763568394002505e-15;0.0;0.0;55.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;78169.36462658484;0.0;0.0;0.0;0.0;0.0;0.0;1.7394559737456585;0.0;0.0;0.0;1.7394559737456585
2016-09-25 01:00:00;0.0;0.0;0.0;0.0;10.239455973745658;0.0;44.760544026254344;1.7763568394002505e-15;0.0;0.0;55.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;78153.04769012218;0.0;0.0;0.0;0.0;0.0;0.0;1.7394559737456585;0.0;0.0;0.0;1.7394559737456585
2016-09-25 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78145.23238535317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-25 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78137.41786211464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-25 04:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;43.71929350724227;0.0;0.0;0.0;54.00000000000001;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78121.10412032843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-09-25 05:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;44.71929350724227;3.552713678800501e-15;0.0;0.0;55.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78104.79200991639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-09-25 06:00:00;0.0;0.0;0.0;0.0;10.280706492757734;0.0;43.71929350724227;0.0;0.0;0.0;54.00000000000001;8.5;0.0;0.0;8.5;1.0;8.5;1.0;78088.4815307154;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;0.0;1.780706492757734
2016-09-25 07:00:00;0.0;0.0;0.0;0.0;10.239455973745658;0.0;45.760544026254344;1.7763568394002505e-15;0.0;0.0;56.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;78072.17268256233;0.0;0.0;0.0;0.0;0.0;0.0;1.7394559737456585;0.0;0.0;0.0;1.7394559737456585
2016-09-25 08:00:00;0.0;0.0;40.39999046388215;0.0;0.0;20.600009536117852;0.0;0.0;0.0;0.0;61.0;0.0;17.1005258;17.1005258;0.0;0.0;0.0;0.0;78064.36546529407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4994837361178535;44.80904833368961;48.30853206980746;0.0
2016-09-25 09:00:00;0.0;0.0;0.0;0.0;0.0;134.2784419818835;0.0;2.842170943040401e-14;74.27844198188346;1.0;60.0;0.0;111.46751934600003;111.46751934600003;0.0;0.0;0.0;0.0;78130.83747072943;74.27844198188346;1.0;0.0;0.0;0.0;0.0;0.0;22.810922635883472;0.0;0.0;22.810922635883472
2016-09-25 10:00:00;0.0;0.0;0.0;0.0;0.0;231.07525830423762;0.0;85.07525830423762;85.0;1.0;61.0;0.0;191.820708114;191.820708114;0.0;0.0;0.0;0.0;78208.02438698236;85.0;1.0;0.0;0.0;0.0;0.0;0.0;39.2545501902376;0.0;0.0;39.2545501902376
2016-09-25 11:00:00;0.0;0.0;0.0;0.0;0.0;291.75237244618614;0.0;145.75237244618614;85.0;1.0;61.0;0.0;242.190129256;242.190129256;0.0;0.0;0.0;0.0;78285.20358454366;85.0;1.0;0.0;0.0;0.0;0.0;0.0;49.56224319018616;4.795170019813832;54.35741320999999;0.0
2016-09-25 12:00:00;0.0;0.0;0.0;0.0;0.0;328.3403008640816;0.0;191.3403008640816;85.0;1.0;52.00000000000001;0.0;273.636829104;273.636829104;0.0;0.0;0.0;0.0;78362.37506418521;85.0;1.0;0.0;0.0;0.0;0.0;0.0;54.703471760081584;0.0;54.703471760081584;0.0
2016-09-25 13:00:00;0.0;0.0;0.0;0.0;0.0;318.35594416973015;0.0;180.35594416973015;85.0;1.0;53.0;0.0;265.31592637200004;265.31592637200004;0.0;0.0;0.0;0.0;78439.53882667879;85.0;1.0;0.0;0.0;0.0;0.0;0.0;53.04001779773009;1.3173954122699105;54.35741321;0.0
2016-09-25 14:00:00;0.0;0.0;0.0;0.0;292.85010797468294;0.0;0.0;155.85010797468294;85.0;1.0;52.00000000000001;244.05951611200004;0.0;244.05951611200004;0.0;0.0;0.0;0.0;78516.69487279613;85.0;1.0;0.0;0.0;0.0;0.0;48.79059186268288;0.0;5.5668213473171235;54.357413210000004;0.0
2016-09-25 15:00:00;0.0;0.0;0.0;0.0;0.0;231.00774056817642;0.0;97.00774056817642;85.0;1.0;49.0;0.0;192.52045959999998;192.52045959999998;0.0;0.0;0.0;0.0;78593.84320330885;85.0;1.0;0.0;0.0;0.0;0.0;0.0;38.48728096817643;0.0;0.0;38.48728096817643
2016-09-25 16:00:00;0.0;0.0;0.0;0.0;121.86419410584672;0.0;0.0;4.263256414560601e-14;74.86419410584668;1.0;47.0;101.560885364;0.0;101.560885364;0.0;0.0;0.0;0.0;78660.84801309436;74.86419410584668;1.0;0.0;0.0;0.0;0.0;20.303308741846706;0.0;0.0;0.0;20.303308741846706
2016-09-25 17:00:00;0.0;0.0;75.07189041599196;0.0;0.0;49.56254634224977;0.0;7.105427357601002e-15;77.63443675824172;1.0;47.0;0.0;41.3051276;41.3051276;0.0;0.0;0.0;0.0;78730.61636505129;77.63443675824172;1.0;0.0;0.0;0.0;0.0;0.0;8.257418742249767;125.09361504284993;133.3510337850997;0.0
2016-09-25 18:00:00;74.6506540790437;0.0;56.34934592095629;0.0;0.0;0.0;0.0;0.0;85.0;1.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78807.74330341478;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;239.8458863873782;136.56509459862374;0.0
2016-09-25 19:00:00;74.6506540790437;0.0;63.34934592095629;0.0;0.0;0.0;0.0;0.0;85.0;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78884.86252908444;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.64421074437814;135.36341895562373;0.0
2016-09-25 20:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;18.07189041599196;1.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78895.04593324751;18.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-25 21:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;16.07189041599196;1.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78903.22831907019;16.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-25 22:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;47.71929350724227;3.552713678800501e-15;0.0;0.0;58.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78886.83799623828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-09-25 23:00:00;0.0;0.0;0.0;0.0;0.0;10.239455973745658;43.760544026254344;0.0;0.0;0.0;54.00000000000001;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78870.44931243865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7394559737456585;0.0;0.0;1.7394559737456585
2016-09-26 00:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;43.71929350724227;0.0;0.0;0.0;54.00000000000001;0.0;8.5;0.0;8.5;1.0;8.5;1.0;78854.06226750741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-09-26 01:00:00;0.0;0.0;0.0;0.0;10.323187881057208;0.0;43.67681211894279;0.0;0.0;0.0;54.00000000000001;8.5;0.0;0.0;8.5;1.0;8.5;1.0;78837.67686128066;0.0;0.0;0.0;0.0;0.0;0.0;1.8231878810572066;0.0;0.0;0.0;1.8231878810572066
2016-09-26 02:00:00;0.0;0.0;0.0;19.054202679553278;0.0;0.0;33.94579732044672;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78829.79309359453;0.0;0.0;0.0;0.0;11.648748609999998;1.0;0.0;0.0;0.0;0.0;11.648748609999998
2016-09-26 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78821.91011428517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-26 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78814.02792327374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-26 05:00:00;74.6506540790437;0.0;64.3493459209563;0.0;0.0;0.0;0.0;0.0;85.0;1.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78891.14652048142;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.47254279537816;135.19175100662375;0.0
2016-09-26 06:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.650654079043704;1.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78899.90805990841;16.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-26 07:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.650654079043704;1.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78908.66872318147;16.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-26 08:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.650654079043704;1.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78915.4285103882;14.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-26 09:00:00;74.6506540790437;0.0;28.958010943999327;0.0;43.39133497695697;0.0;0.0;0.0;85.0;1.0;62.0;35.87558380000001;0.0;35.87558380000001;0.0;0.0;0.0;0.0;78992.53696753716;85.0;1.0;103.28079178875443;0.0;0.0;0.0;7.5157511769569645;0.0;237.03234950628735;141.2673088944899;0.0
2016-09-26 10:00:00;0.0;0.0;0.0;0.0;231.6817638476714;0.0;0.0;86.68176384767139;85.0;1.0;60.0;190.764230526;0.0;190.764230526;0.0;0.0;0.0;0.0;79069.6377138404;85.0;1.0;0.0;0.0;0.0;0.0;40.91753332167134;0.0;105.32093791869447;146.2384712403658;0.0
2016-09-26 11:00:00;0.0;0.0;0.0;0.0;202.85295667020955;0.0;0.0;64.85295667020955;85.0;1.0;53.0;167.71708568;0.0;167.71708568;0.0;0.0;0.0;0.0;79146.73075006902;85.0;1.0;0.0;0.0;0.0;0.0;35.13587099020955;0.0;111.10260025015626;146.2384712403658;0.0
2016-09-26 12:00:00;0.0;0.0;0.0;0.0;342.965234405633;0.0;0.0;204.965234405633;85.0;1.0;53.0;283.56071584200004;0.0;283.56071584200004;0.0;0.0;0.0;0.0;79223.81607699402;85.0;1.0;0.0;0.0;0.0;0.0;59.404518563632976;0.0;86.83395267673284;146.2384712403658;0.0
2016-09-26 13:00:00;0.0;0.0;0.0;0.0;354.5317563147663;0.0;0.0;217.5317563147663;85.0;1.0;52.00000000000001;293.12381700599997;0.0;293.12381700599997;0.0;0.0;0.0;0.0;79300.89369538632;85.0;1.0;0.0;0.0;0.0;0.0;61.40793930876636;0.0;84.83053193159945;146.2384712403658;0.0
2016-09-26 14:00:00;0.0;0.0;0.0;0.0;216.2766522659097;0.0;0.0;82.27665226590969;85.0;1.0;49.0;178.81568212799996;0.0;178.81568212799996;0.0;0.0;0.0;0.0;79377.96360601678;85.0;1.0;0.0;0.0;0.0;0.0;37.460970137909726;0.0;108.77750110245609;146.2384712403658;0.0
2016-09-26 15:00:00;0.0;0.0;0.0;0.0;141.39614260617296;0.0;0.0;10.396142606172958;85.0;1.0;46.0;117.376080842;0.0;117.376080842;0.0;0.0;0.0;0.0;79455.02580965619;85.0;1.0;0.0;0.0;0.0;0.0;24.02006176417297;0.0;122.21840947619285;146.2384712403658;0.0
2016-09-26 16:00:00;74.6506540790437;0.0;0.0;0.0;124.68874021325982;0.0;0.0;68.33939429230352;85.0;1.0;46.0;103.506894754;0.0;103.506894754;0.0;0.0;0.0;0.0;79532.08030707523;85.0;1.0;103.28079178875443;0.0;0.0;0.0;21.18184545925982;0.0;228.3374175698604;146.2384712403658;0.0
2016-09-26 17:00:00;74.6506540790437;0.0;0.0;0.0;61.80125116084828;0.0;0.0;0.4519052398919854;85.0;1.0;51.0;51.302592268;0.0;51.302592268;0.0;0.0;0.0;0.0;79609.12709904452;85.0;1.0;103.28079178875443;0.0;0.0;0.0;10.498658892848285;0.0;239.02060413627197;146.2384712403658;1.4210854715202004e-14
2016-09-26 18:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.650654079043704;1.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79628.81684041365;27.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-26 19:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.650654079043704;1.0;52.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79643.50461280865;22.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-26 20:00:00;74.6506540790437;0.0;66.3493459209563;0.0;0.0;0.0;0.0;0.0;85.0;1.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79720.54026234738;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.12920689737814;134.84841510862373;0.0
2016-09-26 21:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;17.07189041599196;1.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79729.64009873713;17.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-26 22:00:00;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79721.66713472726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.4834058413658;137.4834058413658;0.0
2016-09-26 23:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;22.07189041599196;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79735.76685842978;22.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-27 00:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;22.07189041599196;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79749.86517215993;22.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-27 01:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;23.07189041599196;1.0;52.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79764.9620760587;23.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-27 02:00:00;0.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79756.9855798511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.3117378923658;137.3117378923658;0.0
2016-09-27 03:00:00;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79749.00988129311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.9684019943658;136.9684019943658;0.0
2016-09-27 04:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;20.07189041599196;1.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79761.10687072096;20.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-27 05:00:00;74.6506540790437;0.0;72.3493459209563;0.0;0.0;0.0;0.0;0.0;85.0;1.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79838.13076003389;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;237.09919920337813;133.81840741462372;0.0
2016-09-27 06:00:00;74.6506540790437;0.0;4.849345920956296;0.0;0.0;0.0;0.0;0.0;8.5;1.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79838.64694695789;8.5;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;248.68678576087814;145.40599397212372;0.0
2016-09-27 07:00:00;74.6506540790437;0.0;4.849345920956296;0.0;0.0;0.0;0.0;0.0;8.5;1.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79839.1630822632;8.5;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;248.68678576087814;145.40599397212372;0.0
2016-09-27 08:00:00;74.6506540790437;0.0;63.8858307980815;0.0;0.0;29.4635151228748;0.0;0.0;85.0;1.0;83.0;0.0;24.458318800000004;24.458318800000004;0.0;0.0;0.0;0.0;79916.17916595498;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;5.005196322874794;233.54691716297776;135.27132169709813;0.0
2016-09-27 09:00:00;0.0;0.0;22.46905298727069;0.0;0.0;135.5309470127293;0.0;0.0;85.0;1.0;73.0;0.0;112.507251612;112.507251612;0.0;0.0;0.0;0.0;79993.18754803839;85.0;1.0;0.0;0.0;0.0;0.0;0.0;23.023695400729327;119.3575595973394;142.38125499806873;0.0
2016-09-27 10:00:00;0.0;0.0;0.0;0.0;0.0;228.31329811552897;0.0;72.31329811552897;85.0;1.0;71.0;0.0;188.767477736;188.767477736;0.0;0.0;0.0;0.0;80070.18822928358;85.0;1.0;0.0;0.0;0.0;0.0;0.0;39.54582037952896;106.69265086083685;146.2384712403658;0.0
2016-09-27 11:00:00;0.0;0.0;0.0;0.0;0.0;294.9929152940469;0.0;141.9929152940469;85.0;1.0;68.0;0.0;242.893940214;242.893940214;0.0;0.0;0.0;0.0;80147.18121046065;85.0;1.0;0.0;0.0;0.0;0.0;0.0;52.09897508004688;94.13949616031894;146.2384712403658;0.0
2016-09-27 12:00:00;0.0;0.0;0.0;0.0;328.1029350024931;0.0;0.0;183.1029350024931;85.0;1.0;60.0;271.272694098;0.0;271.272694098;0.0;0.0;0.0;0.0;80224.1664923396;85.0;1.0;0.0;0.0;0.0;0.0;56.83024090449309;0.0;89.40823033587273;146.2384712403658;0.0
2016-09-27 13:00:00;0.0;0.0;0.0;0.0;0.0;322.04984782822976;0.0;179.04984782822976;85.0;1.0;58.0;0.0;265.17232255;265.17232255;0.0;0.0;0.0;0.0;80301.14407569038;85.0;1.0;0.0;0.0;0.0;0.0;0.0;56.87752527822972;89.3609459621361;146.2384712403658;0.0
2016-09-27 14:00:00;0.0;0.0;0.0;0.0;292.30824260026293;0.0;0.0;145.30824260026293;85.0;1.0;62.0;238.65991091799998;0.0;238.65991091799998;0.0;0.0;0.0;0.0;80378.11396128281;85.0;1.0;0.0;0.0;0.0;0.0;53.64833168226293;0.0;92.59013955810286;146.23847124036578;0.0
2016-09-27 15:00:00;0.0;0.0;0.0;0.0;212.91283519159288;0.0;0.0;68.91283519159288;85.0;1.0;59.0;174.581652832;0.0;174.581652832;0.0;0.0;0.0;0.0;80455.07614988668;85.0;1.0;0.0;0.0;0.0;0.0;38.33118235959288;0.0;107.90728888077297;146.23847124036584;0.0
2016-09-27 16:00:00;0.0;0.0;41.80321429905397;0.0;93.19678570094604;0.0;0.0;0.0;85.0;1.0;50.00000000000001;76.737214084;0.0;76.737214084;0.0;0.0;0.0;0.0;80532.0306422717;85.0;1.0;0.0;0.0;0.0;0.0;16.459571616946022;0.0;122.60262756309373;139.06219918003976;0.0
2016-09-27 17:00:00;74.6506540790437;0.0;55.349345920956296;0.0;0.0;0.0;0.0;0.0;85.0;1.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80608.97743920748;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;240.01755433637817;136.73676254762373;0.0
2016-09-27 18:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.650654079043704;1.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80632.5671955426;31.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-09-27 19:00:00;74.6506540790437;0.0;60.34934592095629;0.0;0.0;0.0;0.0;0.0;85.0;1.0;50.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80709.50393882304;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;239.15921459137815;135.87842280262373;0.0
2016-09-27 20:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;23.07189041599196;1.0;52.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80724.50487884514;23.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-09-27 21:00:00;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80716.43242835725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.4834058413658;137.4834058413658;0.0
2016-09-27 22:00:00;0.0;0.0;0.0;19.571884335084178;0.0;0.0;32.42811566491582;0.0;0.0;0.0;52.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80708.36078511442;0.0;0.0;0.0;0.0;11.51039055;1.0;0.0;0.0;0.0;0.0;11.51039055
2016-09-27 23:00:00;46.06136985726262;0.0;0.0;0.0;0.0;0.0;0.0;3.061369857262619;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80700.28994903591;0.0;0.0;51.38135867;0.0;0.0;0.0;0.0;0.0;51.38135867;0.0;0.0
2016-09-28 00:00:00;46.06136985726262;0.0;0.0;0.0;0.0;0.0;0.0;1.0613698572626191;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80692.21992004101;0.0;0.0;51.38135867;0.0;0.0;0.0;0.0;0.0;51.38135867;0.0;0.0
2016-09-28 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80684.15069804901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-28 02:00:00;0.0;0.0;0.0;19.054202679553278;0.0;0.0;32.94579732044672;0.0;0.0;0.0;52.00000000000001;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;80676.0822829792;0.0;0.0;0.0;0.0;11.648748609999998;1.0;0.0;0.0;0.0;0.0;11.648748609999998
2016-09-28 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;54.00000000000001;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;80668.0146747509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-28 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80659.94787328342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-09-28 05:00:00;0.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80651.8818784961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.2817301983658;136.2817301983658;0.0
2016-09-28 06:00:00;74.6506540790437;0.0;63.349345920956296;0.0;0.0;0.0;0.0;0.0;85.0;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80728.81669030826;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.64421074437814;135.36341895562373;0.0
2016-09-28 07:00:00;74.6506540790437;0.0;63.349345920956296;0.0;0.0;0.0;0.0;0.0;85.0;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80805.74380863924;85.0;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;238.64421074437814;135.36341895562373;0.0
2016-09-28 08:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;15.071890415991959;1.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80812.73512467436;15.071890415991959;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
