solar_data;heat_demand;el_spot_price;ambient_temperature;el_price;cop_lthp;P_max_hp;P_min_hp;c_1_hp;c_0_hp
0;187;29.83;5.729;115.34;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;209;37.88;5.505;123.39;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;208;34.74;5.483;120.25;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;208;34.65;5.754;120.16;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;210;33.86;6.133;119.37;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;211;33.13;6.422;118.64;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;214;31.04;6.589;116.55;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;207;31.06;6.58;116.57;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
7.84E-05;213;31.79;6.354;117.3;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0.000664438;187;35.99;5.969;121.5;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;182;39.96;5.748;125.47;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;219;39.98;5.657;125.49;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;237;39.02;5.506;124.53;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;229;34.06;5.353;119.57;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;201;34.02;5.13;119.53;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;203;27.66;4.973;113.17;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;194;17.88;4.985;103.39;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;187;13.57;5.048;99.08;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;180;13.79;5.013;99.3;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;181;12.69;4.959;98.2;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0;177;12.85;4.752;98.36;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;176;15.18;4.252;100.69;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;177;20.56;3.67;106.07;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;191;18.58;3.375;104.09;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;205;20.2;3.501;105.71;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0;202;33.36;3.838;118.87;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;219;37.01;4.268;122.52;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;246;41.08;4.775;126.59;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;229;41;5.423;126.51;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
6.18E-06;226;40.1;5.865;125.61;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;227;39.24;5.875;124.75;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;238;36.97;5.597;122.48;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;211;36.96;5.289;122.47;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;214;39.96;4.887;125.47;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;243;46.9;4.745;132.41;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;203;46.95;4.707;132.46;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;205;42.96;4.745;128.47;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;206;39.97;4.73;125.48;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;205;33.8;4.664;119.31;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;205;33.08;4.488;118.59;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;202;32.14;4.311;117.65;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;206;22.09;4.267;107.6;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;200;13.66;4.261;99.17;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;188;13.62;4.181;99.13;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;179;14.66;4.038;100.17;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;185;13.61;3.812;99.12;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;192;13.64;3.482;99.15;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;202;5.68;3.153;91.19;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0;203;1;2.728;86.51;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;209;-0.01;2.646;85.5;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;209;8.04;3.009;93.55;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;238;5.68;3.709;91.19;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;234;-0.44;4.336;85.07;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;229;-0.04;4.323;85.47;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;224;-9.94;4.171;75.57;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;230;-22.17;4.73;63.34;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;232;-30.41;5.735;55.1;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;224;-15.68;6.907;69.83;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;221;-29.04;8.271;56.47;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;209;9.9;9.189;95.41;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;202;8.06;9.336;93.57;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;198;8.99;8.969;94.5;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;186;-1.58;8.497;83.93;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;180;-3.35;8.035;82.16;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;166;3.45;7.813;88.96;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0;166;-14.91;7.681;70.6;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0;164;13.56;7.591;99.07;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;164;8.81;7.258;94.32;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;164;9.79;6.692;95.3;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;163;11.01;6.29;96.52;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;178;10.88;6.098;96.39;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;200;20;6.255;105.51;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;207;38.71;6.411;124.22;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;215;49.86;6.756;135.37;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;200;49.4;7.466;134.91;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;193;46.25;8.036;131.76;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;191;41.15;8.633;126.66;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;190;41.61;9.185;127.12;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;179;41.75;9.381;127.26;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;182;45.74;9.278;131.25;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;187;46.91;8.968;132.42;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;195;48;8.406;133.51;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;186;44.72;8.031;130.23;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;186;45.56;7.852;131.07;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;195;38.71;7.85;124.22;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;158;36.3;7.948;121.81;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;158;35.75;8.042;121.26;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;161;32.84;7.968;118.35;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;162;32.46;7.692;117.97;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;150;22.07;7.408;107.58;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;147;24.1;7.386;109.61;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;144;27.11;7.774;112.62;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;131;21.49;8.107;107;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;152;21;8.043;106.51;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;154;19.99;7.934;105.5;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;155;29.38;7.84;114.89;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;179;33.89;7.628;119.4;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;190;40.89;7.325;126.4;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;195;39.43;7.778;124.94;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;182;37.16;8.292;122.67;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;172;35.85;9.157;121.36;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;166;36.35;10.005;121.86;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;144;37;10.331;122.51;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;149;38.46;10.206;123.97;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;151;46.02;9.334;131.53;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;173;51.94;8.275;137.45;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;189;51.51;7.996;137.02;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;182;64.2;7.718;149.71;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;171;54.67;7.548;140.18;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0;183;51.99;7.196;137.5;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0;186;46.98;6.763;132.49;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0;185;38.77;6.747;124.28;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;174;37.17;6.306;122.68;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;164;34.8;6.382;120.31;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;162;34.61;6.26;120.12;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;149;33.65;5.965;119.16;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;150;33.46;5.997;118.97;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;149;32.08;5.933;117.59;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;149;33.54;5.799;119.05;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;149;35.38;5.83;120.89;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;150;46.34;5.923;131.85;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;172;48.81;5.993;134.32;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;181;51.1;6.517;136.61;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;213;53.94;7.559;139.45;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;210;51;8.43;136.51;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
1.65E-05;181;51.95;9.132;137.46;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;149;49.99;9.709;135.5;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;163;51.92;9.421;137.43;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;152;54.98;7.964;140.49;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;174;58.48;6.508;143.99;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;174;55.01;6.168;140.52;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;154;62;6.055;147.51;5.244005001;33.18704183;11.96300778;2.740758456;-14.78549944
0;198;52.92;5.795;138.43;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;176;50;5.508;135.51;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;164;39.13;5.294;124.64;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;172;37.21;4.835;122.72;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;160;37.79;4.486;123.3;4.857886965;34.0403224;12.26684169;2.648716097;-15.56839214
0;160;33.99;4.283;119.5;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;153;32.66;3.804;118.17;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;155;31.61;3.047;117.12;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;170;30.8;2.467;116.31;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;167;29.58;1.947;115.09;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;192;29.76;1.445;115.27;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;212;32.44;0.936;117.95;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0;221;36.5;0.566;122.01;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0;232;43.12;0.398;128.63;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0;224;45.97;1.725;131.48;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0;217;44.96;3.339;130.47;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;214;43.69;4.26;129.2;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.000102672;170;44.25;5.189;129.76;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0.000198082;186;42.87;5.697;128.38;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0.000233984;156;42.91;5.553;128.42;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0.000199303;142;42.77;3.826;128.28;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0.000231853;116;44.59;2.391;130.1;5.244005001;33.18704183;11.96300778;2.740758456;-14.78549944
0;159;49.36;2.201;134.87;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;189;50.97;2.453;136.48;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;217;45.23;2.494;130.74;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;225;44.1;2.642;129.61;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;226;38.07;3.224;123.58;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;212;37.71;3.511;123.22;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;204;35.88;3.539;121.39;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;200;33.62;3.486;119.13;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;169;35.23;3.458;120.74;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;163;32.99;3.484;118.5;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;163;32.02;3.423;117.53;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;202;31.05;3.258;116.56;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;201;31.18;3.048;116.69;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;207;34.85;2.865;120.36;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;220;37.98;2.731;123.49;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;251;47.1;2.695;132.61;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;257;48.49;2.925;134;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;255;47.97;3.363;133.48;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;218;47.42;3.917;132.93;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0.000118226;217;48.25;4.546;133.76;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0.000247975;175;47.95;5.032;133.46;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0.000265567;170;47.95;5.208;133.46;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0.000274747;175;47.92;4.763;133.43;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0.000378252;186;48.81;3.926;134.32;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;195;49.96;3.594;135.47;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;216;54.75;3.564;140.26;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;220;48.29;3.651;133.8;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;221;48.94;3.772;134.45;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;221;43.52;3.884;129.03;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;223;38.92;4.028;124.43;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;205;38.67;4.143;124.18;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0;181;35.24;4.143;120.75;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;170;32.5;4.22;118.01;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;168;31.93;4.229;117.44;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;163;31.82;4.272;117.33;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;163;31.84;4.352;117.35;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;168;32.07;4.428;117.58;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;171;32.35;4.58;117.86;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;180;33.36;4.588;118.87;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;203;42.22;4.676;127.73;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;204;44.1;5.693;129.61;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;205;46.76;6.84;132.27;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;208;48.92;7.722;134.43;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;193;48.56;8.319;134.07;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;185;47.91;8.552;133.42;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;183;43.97;8.478;129.48;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;183;38.24;8.359;123.75;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;181;40.44;8.4;125.95;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;183;45.3;8.393;130.81;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0;197;47.96;8.109;133.47;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;199;43.95;7.492;129.46;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;198;37.5;6.823;123.01;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;197;32.91;6.288;118.42;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;193;32.75;6.045;118.26;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;193;31.72;5.865;117.23;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;167;28.25;5.664;113.76;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;161;22.92;5.433;108.43;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;159;21.14;5.159;106.65;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;160;20.25;4.752;105.76;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;161;20.28;3.97;105.79;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;162;20.95;3.111;106.46;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;161;27;2.746;112.51;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;185;28.02;2.626;113.53;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;205;28.93;2.562;114.44;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;231;31.35;3.205;116.86;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;240;33.19;3.86;118.7;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
3.63E-05;230;34.24;4.728;119.75;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0.000185556;212;38.13;5.425;123.64;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.00027466;194;35.69;5.658;121.2;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.000310535;191;33.44;5.097;118.95;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0.000344925;191;33.53;3.215;119.04;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;191;34.2;1.49;119.71;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;188;37.48;1.234;122.99;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;194;41.07;1.197;126.58;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;209;41.05;1.174;126.56;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;208;36.08;1.021;121.59;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0;223;34.69;0.603;120.2;4.586994602;34.69573394;12.49824752;2.579498977;-16.14356649
0;223;32.69;0.33;118.2;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0;243;32.16;-0.125;117.67;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;212;28.43;-0.602;113.94;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;202;27.06;-0.863;112.57;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;190;28.24;-1.013;113.75;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;204;24.31;-1.211;109.82;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;219;24.03;-1.353;109.54;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;236;26.81;-1.546;112.32;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
0;238;31.96;-1.559;117.47;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
0;254;37.94;-1.599;123.45;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
0;277;47.88;-1.708;133.39;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
0;274;46.99;-0.717;132.5;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
0;257;44.42;0.524;129.93;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
1.26E-05;246;37.92;1.538;123.43;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0.000162122;244;43.53;2.308;129.04;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0.000249095;217;37.38;2.6;122.89;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0.000276213;215;44.81;1.925;130.32;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.000323274;213;45.77;-0.027;131.28;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;222;51.38;-1.522;136.89;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;257;57.21;-1.953;142.72;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;283;65.11;-2.15;150.62;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0;286;51.42;-2.213;136.93;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
0;276;48.5;-2.236;134.01;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
0;258;45.97;-2.237;131.48;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;252;39.29;-2.221;124.8;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;252;36.14;-2.178;121.65;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;230;34.59;-2.058;120.1;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;223;36.92;-1.836;122.43;3.682872891;37.41925611;13.45782505;2.303943762;-18.35302012
0;221;35.78;-1.541;121.29;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;225;34.81;-1.169;120.32;3.558072711;37.88949053;13.61026561;2.256834492;-18.66212237
0;222;34.43;-0.762;119.94;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;231;34.89;-0.33;120.4;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;251;36.75;0.047;122.26;3.497435869;38.10234042;13.68500325;2.235276827;-18.83868648
0;277;44.68;0.513;130.19;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
0;274;54.95;0.972;140.46;3.619860174;37.65458128;13.53453675;2.280378968;-18.50926301
0;299;52.65;2.257;138.16;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
0;295;48.5;3.779;134.01;3.437878394;38.30894517;13.76191425;2.214255697;-19.0273653
2.09E-05;248;43.69;4.613;129.2;3.746653714;37.18358793;13.38013839;2.32753388;-18.19329584
0.000166766;235;42.2;5.026;127.71;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0.00023186;223;40.42;5.028;125.93;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.000182776;217;41.75;4.552;127.26;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
2.72E-05;226;43.12;3.672;128.63;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;241;50.94;3.307;136.45;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;275;55.58;3.489;141.09;3.876441883;36.71748393;13.22186914;2.374200216;-17.85499014
0;268;55.66;3.635;141.17;3.810832545;36.94758561;13.30148415;2.351159378;-18.03006828
0;252;52.61;3.736;138.12;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;240;47.94;4.042;133.45;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;235;39.97;4.247;125.48;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;220;35.9;4.41;121.41;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;220;32.9;4.475;118.41;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;197;30.38;4.598;115.89;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;183;27.75;5.066;113.26;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
0;184;27.36;5.673;112.87;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0;167;27.02;6.106;112.53;4.248251613;35.58189366;12.82487485;2.489575255;-16.95506992
0;173;25.3;6.165;110.81;4.330724041;35.35770796;12.74490215;2.512571269;-16.76635103
0;175;28.04;6.221;113.55;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;191;29.93;6.207;115.44;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;207;34.13;6.087;119.64;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0;246;47.92;6.027;133.43;4.165619712;35.80654297;12.90373289;2.466467192;-17.13741451
0;257;47.91;6.028;133.42;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;245;44.47;6.259;129.98;3.943559123;36.49017739;13.14129955;2.396954027;-17.67198082
0;218;37.49;6.639;123;4.084084337;36.03446174;12.98147701;2.443018342;-17.31051627
